Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
8/20/2023,AQS,371010002,1,0.048,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/21/2023,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/22/2023,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/23/2023,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/24/2023,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/25/2023,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/26/2023,AQS,371010002,1,0.055,ppm,51,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/27/2023,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/28/2023,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/29/2023,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/30/2023,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/31/2023,AQS,371010002,1,0.035,ppm,32,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/1/2023,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/2/2023,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/3/2023,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/4/2023,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/5/2023,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/6/2023,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/7/2023,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/8/2023,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/9/2023,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/10/2023,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/11/2023,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/12/2023,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/13/2023,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/14/2023,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/15/2023,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/16/2023,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/17/2023,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/18/2023,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/19/2023,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/20/2023,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/21/2023,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/22/2023,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/23/2023,AQS,371010002,1,0.021,ppm,19,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/24/2023,AQS,371010002,1,0.032,ppm,30,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/25/2023,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/26/2023,AQS,371010002,1,0.026,ppm,24,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/27/2023,AQS,371010002,1,0.023,ppm,21,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/28/2023,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/29/2023,AQS,371010002,1,0.022,ppm,20,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
9/30/2023,AQS,371010002,1,0.031,ppm,29,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/1/2023,AQS,371010002,1,0.034,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/2/2023,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/3/2023,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/4/2023,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/5/2023,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/6/2023,AQS,371010002,1,0.026,ppm,24,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/7/2023,AQS,371010002,1,0.036,ppm,33,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/8/2023,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/9/2023,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/10/2023,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/11/2023,AQS,371010002,1,0.04,ppm,37,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/12/2023,AQS,371010002,1,0.034,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/13/2023,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/14/2023,AQS,371010002,1,0.025,ppm,23,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/15/2023,AQS,371010002,1,0.024,ppm,22,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/16/2023,AQS,371010002,1,0.029,ppm,27,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/17/2023,AQS,371010002,1,0.025,ppm,23,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/18/2023,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/19/2023,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/20/2023,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/21/2023,AQS,371010002,1,0.036,ppm,33,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/22/2023,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/23/2023,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/24/2023,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/25/2023,AQS,371010002,1,0.036,ppm,33,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/26/2023,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/27/2023,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/28/2023,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/29/2023,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/30/2023,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
10/31/2023,AQS,371010002,1,0.023,ppm,21,West Johnston Co.,15,88,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/1/2024,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/2/2024,AQS,371010002,1,0.036,ppm,33,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/3/2024,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/4/2024,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/5/2024,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/6/2024,AQS,371010002,1,0.029,ppm,27,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/7/2024,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/8/2024,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/9/2024,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/10/2024,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/11/2024,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/12/2024,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/13/2024,AQS,371010002,1,0.055,ppm,51,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/14/2024,AQS,371010002,1,0.064,ppm,80,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/15/2024,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/16/2024,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/17/2024,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/18/2024,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/19/2024,AQS,371010002,1,0.04,ppm,37,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/20/2024,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/21/2024,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/22/2024,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/23/2024,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/24/2024,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/25/2024,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/26/2024,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/27/2024,AQS,371010002,1,0.022,ppm,20,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/28/2024,AQS,371010002,1,0.028,ppm,26,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/29/2024,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/30/2024,AQS,371010002,1,0.056,ppm,54,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
3/31/2024,AQS,371010002,1,0.057,ppm,58,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/1/2024,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/2/2024,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/3/2024,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/4/2024,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/5/2024,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/6/2024,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/7/2024,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/8/2024,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/9/2024,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/10/2024,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/11/2024,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/12/2024,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/13/2024,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/14/2024,AQS,371010002,1,0.056,ppm,54,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/15/2024,AQS,371010002,1,0.058,ppm,61,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/16/2024,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/17/2024,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/18/2024,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/19/2024,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/20/2024,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/21/2024,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/22/2024,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,32,188,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/23/2024,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,32,188,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/24/2024,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/25/2024,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/26/2024,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/27/2024,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/28/2024,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/29/2024,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/30/2024,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/1/2024,AQS,371010002,1,0.056,ppm,54,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/2/2024,AQS,371010002,1,0.059,ppm,64,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/3/2024,AQS,371010002,1,0.056,ppm,54,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/4/2024,AQS,371010002,1,0.034,ppm,31,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/5/2024,AQS,371010002,1,0.026,ppm,24,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/6/2024,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/7/2024,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/8/2024,AQS,371010002,1,0.036,ppm,33,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/9/2024,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/10/2024,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/11/2024,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/12/2024,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/13/2024,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/14/2024,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,34,200,44201,Ozone,19,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
